week,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Open,High,Low,Close,Volume,Close_change
2023-02-26,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,11517.1904296875,11699.6298828125,11273.6103515625,11689.009765625,25178450000,294.0693359375
2023-03-05,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,11736.8701171875,11827.919921875,11093.8603515625,11138.8896484375,26746960000,-550.1201171875
2023-03-12,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,11041.4599609375,11773.1103515625,10982.7998046875,11630.509765625,31049050000,491.6201171875
2023-03-19,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,11614.3896484375,12013.990234375,11550.6904296875,11823.9599609375,24063200000,193.4501953125
2023-03-26,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,11868.5400390625,12227.9296875,11635.0302734375,12221.91015625,23120800000,397.9501953125
2023-04-02,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,12146.08984375,12224.6796875,11898.3603515625,12087.9599609375,17356590000,-133.9501953125
2023-04-09,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,11975.1298828125,12205.7197265625,11916.5400390625,12123.4697265625,23519530000,35.509765625
2023-04-16,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,12108.23046875,12245.4296875,11986.8203125,12072.4599609375,24106270000,-51.009765625
2023-04-23,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,12053.4697265625,12227.7197265625,11798.76953125,12226.580078125,25527130000,154.1201171875
2023-04-30,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,12210.0498046875,12264.830078125,11925.3701171875,12235.41015625,25772570000,8.830078125
2023-05-07,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,12231.6796875,12364.650390625,12174.0595703125,12284.740234375,21950890000,49.330078125
2023-05-14,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,12301.169921875,12731.73046875,12263.349609375,12657.900390625,21017290000,373.16015625
2023-05-21,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,12664.4404296875,13001.91015625,12415.849609375,12975.6904296875,21800340000,317.7900390625
2023-05-28,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13109.099609375,13256.2099609375,12889.3701171875,13240.76953125,19786300000,265.0791015625
2023-06-04,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13238.48046875,13385.9501953125,13089.48046875,13259.1396484375,23118660000,18.3701171875
2023-06-11,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13326.3701171875,13864.0595703125,13302.580078125,13689.5703125,29761380000,430.4306640625
2023-06-18,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13642.2900390625,13711.1796875,13441.5595703125,13492.51953125,22666400000,-197.05078125
2023-06-25,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13468.740234375,13816.6796875,13334.419921875,13787.919921875,23066790000,295.400390625
2023-07-02,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13798.7001953125,13844.5,13567.25,13660.7197265625,19452840000,-127.2001953125
2023-07-09,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13645.3701171875,14232.1103515625,13584.8701171875,14113.7001953125,25897410000,452.98046875
2023-07-16,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,14149.919921875,14446.5498046875,14020.4501953125,14032.8095703125,24911850000,-80.890625
2023-07-23,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,14081.6298828125,14360.2001953125,13997.1298828125,14316.66015625,21786900000,283.8505859375
2023-07-30,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,14337.900390625,14370.91015625,13881.349609375,13909.240234375,26436590000,-407.419921875
2023-08-06,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13972.4501953125,13997.150390625,13609.98046875,13644.849609375,25706200000,-264.390625
2023-08-13,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13599.0,13789.16015625,13161.759765625,13290.7802734375,25071190000,-354.0693359375
2023-08-20,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13347.259765625,13834.6904296875,13325.58984375,13590.650390625,21127230000,299.8701171875
2023-08-27,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13695.3603515625,14149.6201171875,13626.6396484375,14031.8095703125,21382030000,441.1591796875
2023-09-03,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13994.5400390625,14060.849609375,13642.4697265625,13761.5302734375,17076300000,-270.279296875
2023-09-10,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13884.0302734375,13957.5703125,13684.240234375,13708.330078125,26785890000,-53.2001953125
2023-09-17,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13669.9599609375,13751.2802734375,13200.6396484375,13211.8095703125,23409370000,-496.5205078125
2023-09-24,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13172.5400390625,13382.98046875,12963.16015625,13219.3203125,23422130000,7.5107421875
2023-10-01,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13217.98046875,13472.26953125,13008.599609375,13431.33984375,22023970000,212.01953125
2023-10-08,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13326.2197265625,13714.1396484375,13277.48046875,13407.23046875,21407890000,-24.109375
2023-10-15,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13453.8095703125,13602.25,12977.4296875,12983.8095703125,22981100000,-423.4208984375
2023-10-22,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,12930.849609375,13170.3896484375,12543.8603515625,12643.009765625,22940630000,-340.7998046875
2023-10-29,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,12750.4697265625,13520.2802734375,12691.5595703125,13478.2802734375,22891770000,835.2705078125
2023-11-05,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13514.080078125,13802.5302734375,13435.990234375,13798.1103515625,23421970000,319.830078125
2023-11-12,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,13745.9599609375,14194.3603515625,13687.7802734375,14125.48046875,23699730000,327.3701171875
2023-11-19,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,14134.75,14359.6103515625,14134.2001953125,14250.849609375,15087490000,125.369140625
2023-11-26,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,14239.3095703125,14423.2197265625,14127.0498046875,14305.0302734375,24855570000,54.1806640625
2023-12-03,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,14168.66015625,14416.919921875,14058.51953125,14403.9697265625,28741320000,98.939453125
2023-12-10,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,14340.1298828125,14855.6201171875,14324.5703125,14813.919921875,33700760000,409.9501953125
2023-12-17,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,14814.01953125,15069.2900390625,14776.2900390625,14992.9697265625,28180200000,179.0498046875
2023-12-24,Alabama vs Michigan,Oscar nominations 2024,Jim Harbaugh,Vince McMahon,Adan Canto,Super Bowl 2024,Adam Harrison,Kansas City Chiefs,Powerball,NFL Games Today,Jason Kelce retire,Ohio State football,"Perry, Iowa",New Year's Day,Dallas Cowboys,Nick Saban retiring,Pete Carroll,NFL playoff picture,Doc Rivers,Ecuador,Rickey Smiley,Super Bowl,Lipid,Dexter King,Penn State football,15028.6904296875,15150.0703125,14955.3701171875,15011.349609375,24132400000,18.3798828125
