    구분,총합계,,강남구,,강동구,,강북구,,강서구,,관악구,,광진구,,구로구,,금천구,,노원구,,도봉구,,동대문구,,동작구,,마포구,,서대문구,,서초구,,성동구,,성북구,,송파구,,양천구,,영등포구,,용산구,,은평구,,종로구,,중구,,중랑구,,기타,,타시도,
,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망,확진,사망
2022-06-06,952,5,69,0,39,1,17,0,67,0,41,0,24,0,23,0,14,1,48,0,23,0,27,0,47,0,38,0,28,0,50,0,39,0,50,1,57,1,38,0,21,0,26,0,57,0,17,0,8,0,29,1,0,0,55,0
2022-06-07,"2,614",0,159,0,104,0,55,0,166,0,102,0,103,0,84,0,133,0,110,0,49,0,100,0,106,0,141,0,93,0,94,0,81,0,105,0,162,0,95,0,111,0,62,0,67,0,47,0,43,0,78,0,0,0,164,0
2022-06-08,"2,007",2,122,0,75,1,38,0,110,0,95,0,63,0,55,0,39,0,94,0,36,0,60,0,79,1,92,0,78,0,90,0,58,0,79,0,136,0,92,0,84,0,46,0,123,0,21,0,18,0,80,0,0,0,144,0
2022-06-09,"1,534",2,103,0,57,0,30,0,93,0,78,0,52,0,50,0,36,0,50,0,39,1,37,0,65,0,79,0,41,1,70,0,41,0,59,0,112,0,48,0,66,0,52,0,62,0,23,0,12,0,38,0,0,0,141,0
2022-06-10,"1,382",3,75,0,64,0,39,0,85,1,69,0,46,0,40,0,27,0,66,0,32,0,30,0,55,0,77,0,52,0,65,0,30,0,55,0,87,2,51,0,58,0,35,0,47,0,16,0,20,0,54,0,0,0,107,0
2022-06-11,"1,154",1,77,0,57,1,20,0,55,0,51,0,30,0,42,0,18,0,58,0,30,0,21,0,54,0,50,0,27,0,35,0,32,0,43,0,89,0,66,0,56,0,45,0,41,0,12,0,16,0,50,0,0,0,79,0
2022-06-12,660,2,58,0,30,0,12,0,37,0,19,0,14,0,6,0,7,0,33,0,11,1,17,0,36,1,31,0,22,0,53,0,13,0,25,0,49,0,20,0,20,0,14,0,49,0,7,0,10,0,23,0,0,0,44,0
2022-06-13,"1,759",0,122,0,74,0,34,0,100,0,64,0,52,0,53,0,31,0,76,0,43,0,55,0,78,0,72,0,58,0,84,0,50,0,69,0,139,0,82,0,73,0,55,0,70,0,20,0,17,0,61,0,0,0,127,0
2022-06-14,"1,687",3,123,1,68,0,20,0,112,0,93,0,53,0,48,0,27,0,55,0,38,0,33,0,73,0,80,0,46,0,86,0,37,0,68,0,117,1,68,0,88,0,53,0,80,0,26,0,22,0,55,0,0,0,118,1
2022-06-15,"1,539",4,110,0,82,1,29,0,111,0,76,0,57,0,43,0,28,0,71,0,30,0,34,1,46,0,60,0,54,0,71,0,40,1,62,1,110,0,81,0,67,0,31,0,58,0,9,0,17,0,37,0,0,0,125,0
2022-06-16,"1,274",1,85,0,50,0,14,0,84,0,78,0,42,0,42,0,19,0,57,0,24,0,29,0,50,0,59,0,38,0,76,0,22,0,52,0,94,0,58,0,56,0,27,0,45,0,22,0,15,0,32,0,0,0,104,1
2022-06-17,"1,233",1,99,0,51,0,23,0,58,0,51,0,37,0,24,0,20,0,47,0,22,0,27,0,54,0,67,0,37,0,63,0,37,0,55,0,111,0,46,0,51,0,31,0,42,0,22,0,16,0,34,1,0,0,108,0
2022-06-18,"1,106",1,94,0,41,0,24,0,91,0,64,0,39,0,28,0,22,0,34,0,19,0,26,0,46,0,55,0,24,0,73,0,27,0,41,0,88,0,51,0,44,0,27,0,36,0,12,0,14,0,34,1,0,0,52,0
2022-06-19,706,3,63,0,21,0,13,0,54,0,28,0,22,0,32,0,12,0,34,0,17,0,17,0,15,0,29,0,14,0,35,0,24,0,23,0,60,0,43,2,28,0,18,0,37,0,9,0,14,0,19,0,0,0,25,1
2022-06-20,"2,032",7,148,0,74,0,42,0,102,0,89,0,91,0,59,1,48,0,103,0,36,0,55,0,70,1,107,0,54,0,93,0,46,1,96,0,204,1,75,1,83,0,59,0,51,1,27,0,21,0,69,0,0,1,130,0
2022-06-21,"1,771",3,112,0,64,0,48,0,113,0,116,1,51,0,61,0,20,0,67,0,38,0,39,0,76,0,72,0,44,0,101,0,29,0,80,1,134,0,68,0,75,0,54,0,69,0,28,0,29,0,46,1,1,0,136,0
2022-06-22,"1,576",3,108,0,58,0,30,0,89,0,64,0,63,0,41,0,27,0,68,0,33,0,46,0,66,0,75,1,48,0,86,0,42,0,63,0,123,0,72,0,51,0,36,0,64,0,18,1,30,0,40,0,0,0,135,1
2022-06-23,"1,581",1,111,0,69,0,34,0,85,1,77,0,58,0,87,0,22,0,45,0,24,0,34,0,64,0,82,0,36,0,75,0,44,0,59,0,140,0,60,0,53,0,56,0,62,0,30,0,11,0,40,0,0,0,123,0
2022-06-24,"1,544",3,125,0,61,0,39,0,87,1,87,0,57,0,54,0,24,0,55,0,45,0,28,0,47,0,90,0,55,0,73,0,52,1,67,0,104,0,51,0,51,0,33,0,47,0,29,0,29,0,39,0,0,0,115,1
2022-06-25,"1,306",1,111,0,50,0,26,0,91,0,57,0,57,0,29,0,18,0,69,0,26,0,25,0,47,0,57,0,38,0,78,0,36,0,57,0,94,0,54,0,46,0,26,0,66,0,21,0,28,0,38,1,0,0,61,0
2022-06-26,595,0,50,0,24,0,12,0,47,0,24,0,17,0,11,0,7,0,32,0,7,0,16,0,20,0,28,0,17,0,42,0,14,0,22,0,51,0,23,0,24,0,23,0,23,0,6,0,11,0,8,0,0,0,36,0
2022-06-27,"2,467",0,172,0,99,0,73,0,166,0,126,0,103,0,61,0,47,0,107,0,49,0,60,0,98,0,135,0,72,0,108,0,86,0,103,0,181,0,82,0,100,0,84,0,52,0,41,0,45,0,63,0,0,0,154,0
2022-06-28,"2,461",2,202,0,92,0,58,1,156,0,132,0,77,0,76,0,26,0,109,0,40,0,75,0,88,0,122,0,61,0,126,1,77,0,104,0,168,0,84,0,113,0,89,0,78,0,31,0,44,0,55,0,0,0,178,0
2022-06-29,"2,276",1,163,0,87,0,35,0,123,0,108,0,89,0,90,0,30,0,105,0,46,0,57,0,77,0,108,0,68,0,131,0,65,0,97,0,169,0,101,0,110,0,68,0,84,0,33,0,38,0,52,1,0,0,142,0
2022-06-30,"2,338",2,163,0,90,0,38,0,148,0,130,0,83,0,78,1,38,0,84,0,45,0,64,0,91,0,117,0,62,0,121,0,61,0,85,0,183,0,106,0,97,0,87,0,86,0,30,0,26,0,53,0,0,0,172,1
2022-07-01,"2,771",3,215,1,118,0,44,0,131,0,140,1,88,0,96,0,26,0,133,0,50,0,58,0,93,0,145,0,92,0,127,0,58,0,121,0,228,0,101,0,123,0,146,0,112,0,31,0,38,0,81,0,0,0,176,1
2022-07-02,"2,429",2,138,0,74,0,58,0,157,0,154,0,98,0,85,0,42,0,114,0,70,0,58,0,114,1,127,0,78,0,131,1,77,0,103,0,206,0,109,0,101,0,42,0,80,0,31,0,28,0,46,0,0,0,108,0
2022-07-03,"1,156",1,101,0,52,0,17,0,86,0,49,0,42,1,28,0,10,0,59,0,32,0,34,0,44,0,51,0,29,0,42,0,29,0,34,0,97,0,60,0,33,0,56,0,74,0,22,0,5,0,16,0,0,0,54,0
2022-07-04,"4,765",1,349,0,195,0,92,0,298,0,215,0,176,0,176,0,62,0,213,1,98,0,151,0,173,0,218,0,171,0,195,0,152,0,188,0,377,0,180,0,205,0,148,0,143,0,77,0,51,0,133,0,0,0,329,0
2022-07-05,"4,757",2,334,0,174,1,91,0,310,0,235,0,146,0,135,0,72,0,202,0,123,0,128,0,189,0,229,0,163,0,233,0,129,0,223,0,347,0,195,1,184,0,112,0,208,0,101,0,66,0,120,0,0,0,308,0
2022-07-06,"4,573",1,305,0,169,0,92,0,287,0,214,0,151,0,171,0,59,0,184,0,97,0,137,0,175,0,218,0,159,0,249,0,121,0,170,0,383,0,181,0,212,1,110,0,194,0,64,0,54,0,97,0,0,0,320,0
2022-07-07,"4,596",2,325,0,156,0,90,0,244,0,248,0,161,0,147,0,60,0,216,0,110,1,136,0,160,0,219,0,168,0,231,0,149,1,167,0,325,0,217,0,164,0,112,0,216,0,74,0,66,0,106,0,0,0,329,0
2022-07-08,"4,892",2,313,0,172,0,109,0,322,0,199,0,172,1,140,0,78,0,214,0,104,0,122,0,190,0,236,0,175,0,258,1,134,0,197,0,365,0,221,0,208,0,124,0,221,0,64,0,63,0,129,0,0,0,362,0
2022-07-09,"5,228",0,355,0,208,0,105,0,383,0,291,0,158,0,183,0,72,0,229,0,113,0,132,0,198,0,210,0,173,0,291,0,163,0,234,0,367,0,230,0,226,0,121,0,283,0,77,0,71,0,133,0,0,0,222,0
2022-07-10,"2,615",2,185,0,99,1,43,0,193,0,113,0,121,0,60,0,22,0,161,0,91,0,68,0,107,0,131,0,84,0,152,0,56,0,90,0,205,0,144,0,90,0,55,0,147,0,23,0,31,0,41,1,1,0,102,0
2022-07-11,"9,402",0,607,0,375,0,153,0,614,0,459,0,301,0,344,0,148,0,410,0,226,0,278,0,406,0,464,0,353,0,432,0,254,0,308,0,751,0,375,0,402,0,255,0,311,0,143,0,127,0,287,0,0,0,619,0
2022-07-12,"9,353",2,549,0,401,0,178,0,589,0,513,0,300,0,307,0,152,0,396,0,227,0,282,0,362,0,452,1,319,0,524,0,243,0,335,0,592,0,385,0,363,0,247,0,460,0,146,0,120,0,272,1,0,0,639,0
2022-07-13,"9,643",3,594,0,369,0,206,0,559,0,479,1,332,0,341,0,162,0,451,0,250,0,287,0,381,0,427,0,304,0,528,0,236,0,354,0,718,0,400,0,364,0,263,0,406,0,141,0,133,0,292,0,6,0,660,2
2022-07-14,"8,941",2,514,0,395,0,173,0,587,0,435,0,298,0,337,0,146,0,440,0,234,0,257,0,368,0,416,1,278,1,428,0,204,0,310,0,587,0,369,0,337,0,192,0,492,0,154,0,114,0,235,0,0,0,641,0
2022-07-15,"9,447",2,559,0,475,0,175,0,533,0,482,0,316,0,308,0,157,0,439,0,284,0,287,0,352,0,372,2,322,0,415,0,238,0,394,0,736,0,441,0,367,0,221,0,439,0,127,0,113,0,297,0,2,0,596,0
2022-07-16,"8,560",2,534,0,383,0,180,0,574,0,461,0,322,0,265,1,126,1,438,0,216,0,241,0,334,0,414,0,261,0,439,0,254,0,337,0,505,0,425,0,328,0,203,0,394,0,133,0,120,0,248,0,0,0,425,0
2022-07-17,"4,888",3,356,0,229,0,91,0,341,0,231,0,126,0,117,0,72,1,308,0,147,0,152,0,183,0,202,1,153,0,280,0,99,0,163,0,408,0,192,0,150,0,98,0,289,0,65,0,43,0,120,0,2,0,271,1
2022-07-18,"18,024",0,"1,096",0,835,0,383,0,"1,054",0,881,0,575,0,630,0,315,0,893,0,469,0,582,0,754,0,766,0,557,0,731,0,495,0,765,0,"1,365",0,729,0,775,0,471,0,774,0,297,0,213,0,584,0,6,0,"1,029",0
2022-07-19,"17,186",2,"1,083",0,716,1,390,0,991,0,835,0,651,0,647,0,252,0,821,0,418,0,486,0,668,0,746,0,586,0,874,0,454,0,684,1,"1,053",0,714,0,661,0,412,0,786,0,242,0,200,0,557,0,3,0,"1,256",0
2022-07-20,"16,650",4,993,0,807,0,340,0,872,0,916,0,543,0,514,0,310,0,842,0,406,0,471,0,656,0,688,0,547,0,786,0,452,0,696,0,"1,228",0,641,0,636,0,410,1,751,0,259,0,209,0,526,0,3,0,"1,148",3
2022-07-21,"15,364",4,876,0,656,0,320,0,902,0,807,0,562,0,522,0,276,0,691,0,405,0,476,0,637,0,623,0,508,2,724,0,386,0,622,0,"1,129",0,600,0,621,0,350,1,751,0,230,0,193,0,517,0,2,0,978,1
2022-07-22,"14,817",4,900,0,636,0,368,1,872,0,764,0,630,0,506,0,259,0,795,0,366,0,463,0,558,1,578,2,433,0,675,0,388,0,606,0,978,0,592,0,586,0,326,0,713,0,219,0,189,0,467,0,5,0,945,0
2022-07-23,"13,794",3,835,0,674,0,355,0,767,0,731,0,522,0,453,0,224,0,778,1,361,0,384,1,507,0,555,0,404,0,703,0,377,0,507,0,"1,037",0,594,0,551,0,310,0,678,0,229,0,170,0,451,0,6,0,631,1
2022-07-24,"5,961",5,448,0,283,0,132,1,426,0,310,0,221,1,116,1,78,0,358,0,141,0,173,0,214,0,208,0,188,0,374,0,134,0,199,0,394,0,258,0,249,0,129,0,360,1,66,0,52,0,156,0,4,0,290,1
2022-07-25,"23,047",1,"1,371",0,"1,069",0,543,0,"1,264",0,"1,237",0,795,0,843,0,424,0,"1,250",0,651,0,728,0,944,0,"1,003",0,760,0,879,0,673,0,939,0,"1,646",0,842,1,942,0,629,0,866,0,321,0,309,0,718,0,2,0,"1,399",0
2022-07-26,"20,056",5,"1,074",0,896,1,524,1,"1,134",0,"1,030",0,748,0,671,0,377,0,947,2,581,0,581,0,806,0,740,0,631,0,966,0,548,0,797,0,"1,339",0,750,0,815,1,437,0,921,0,277,0,259,0,692,0,0,0,"1,515",0
2022-07-27,"18,144",5,"1,023",0,830,0,515,0,"1,028",0,924,0,763,0,703,0,351,0,888,1,434,0,585,2,704,0,692,0,558,0,855,0,505,0,798,0,"1,155",0,817,0,652,0,408,0,799,1,229,0,198,0,613,0,1,0,"1,116",1
2022-07-28,"17,494",4,961,0,803,0,442,0,994,0,975,1,541,0,560,0,360,1,896,1,534,0,509,1,649,0,690,0,561,0,742,0,464,0,713,0,"1,173",0,745,0,693,0,414,0,779,0,259,0,200,0,568,0,2,0,"1,267",0
2022-07-29,"16,534",6,872,0,797,0,379,0,907,0,799,0,648,0,611,0,326,0,778,1,470,0,515,1,622,0,664,0,565,1,756,0,399,0,694,0,"1,107",0,714,1,613,0,398,0,776,0,226,0,221,0,558,0,0,0,"1,119",2
2022-07-30,"14,130",5,756,1,692,0,366,0,741,0,759,1,452,0,525,0,260,0,768,0,388,1,418,0,529,0,583,0,422,0,650,0,393,0,630,0,980,0,681,0,516,1,274,0,781,0,190,0,189,0,521,0,0,0,666,1
2022-07-31,"7,310",1,398,0,326,0,211,0,455,0,329,0,312,0,201,0,123,0,440,0,199,0,274,1,239,0,283,0,233,0,417,0,217,0,282,0,457,0,343,0,315,0,150,0,335,0,87,0,78,0,200,0,0,0,406,0
2022-08-01,"24,598",4,"1,230",0,"1,159",0,579,1,"1,362",1,"1,277",0,738,0,917,0,567,0,"1,197",2,754,0,751,0,"1,006",0,"1,090",0,819,0,842,0,693,0,"1,013",0,"1,817",0,956,0,"1,105",0,593,0,"1,020",0,355,0,342,0,923,0,0,0,"1,493",0
2022-08-02,"22,993",5,"1,252",0,"1,024",0,570,0,"1,278",0,"1,253",0,877,0,842,0,488,0,"1,169",0,642,1,677,1,863,0,881,1,726,0,"1,032",1,602,0,947,0,"1,425",0,981,0,916,0,514,0,"1,071",0,305,0,285,0,807,0,0,0,"1,566",1
2022-08-03,"20,210",6,973,0,922,0,534,0,"1,112",0,"1,057",0,660,0,796,0,427,1,"1,058",0,518,0,678,0,815,0,826,0,613,0,938,0,493,0,825,0,"1,321",0,920,1,789,0,454,0,957,0,282,1,222,0,732,0,7,0,"1,281",3
2022-08-04,"20,774",9,968,0,"1,092",0,505,0,"1,214",0,"1,106",0,706,1,863,0,413,0,"1,106",1,621,0,639,0,822,1,763,0,662,0,778,1,557,1,899,0,"1,305",0,832,1,819,1,485,0,860,0,278,0,214,0,778,0,7,0,"1,482",2
2022-08-05,"20,145",9,"1,085",0,892,0,512,0,"1,150",0,"1,085",1,711,0,759,1,468,0,"1,058",0,615,0,591,0,749,0,753,0,616,1,823,0,567,0,837,2,"1,270",0,877,2,808,1,399,0,920,1,227,0,217,0,735,0,2,0,"1,419",0
2022-08-06,"18,346",2,869,0,885,0,524,0,"1,092",0,996,0,602,0,782,0,427,0,969,0,531,0,517,0,771,0,756,1,591,0,772,0,428,0,838,0,"1,124",0,782,1,693,0,388,0,905,0,262,0,244,0,668,0,1,0,929,0
2022-08-07,"7,853",7,483,0,444,0,233,0,534,1,338,0,296,0,246,0,161,0,447,0,239,0,265,0,271,0,309,1,254,1,366,0,163,0,249,1,521,0,373,0,299,1,143,0,392,1,95,0,88,0,239,0,1,0,404,1
2022-08-08,"29,465",8,"1,558",0,"1,338",0,747,0,"1,646",0,"1,526",0,965,0,"1,237",1,708,1,"1,598",1,908,0,888,1,"1,227",0,"1,202",0,"1,089",0,985,0,856,0,"1,210",0,"2,013",0,"1,249",2,"1,218",1,662,1,"1,040",0,371,0,308,0,"1,197",0,2,0,"1,717",0
2022-08-09,"26,045",10,"1,327",0,"1,215",0,714,0,"1,484",1,"1,225",1,790,1,"1,051",0,616,0,"1,318",2,738,0,856,0,"1,048",3,975,0,846,0,"1,041",0,668,0,"1,091",0,"1,709",0,"1,164",0,"1,042",1,599,0,"1,191",1,333,0,291,0,962,0,4,0,"1,747",0
2022-08-10,"24,491",11,"1,197",1,"1,046",0,649,0,"1,520",1,"1,316",1,841,0,961,0,490,1,"1,183",0,726,1,762,1,924,0,951,0,811,1,948,0,671,1,"1,043",0,"1,690",0,"1,042",2,997,1,592,0,"1,116",0,315,0,315,0,834,0,7,0,"1,544",0
2022-08-11,"22,812",17,"1,123",0,"1,016",1,587,0,"1,335",1,"1,173",2,708,0,962,1,503,0,"1,156",1,644,0,728,0,908,1,876,0,747,1,937,1,649,0,959,2,"1,469",1,999,1,880,0,539,0,"1,103",0,276,1,277,0,748,0,1,0,"1,509",3
2022-08-12,"21,838",9,"1,075",0,"1,078",2,557,1,"1,234",1,"1,050",0,725,0,954,0,462,0,"1,180",0,637,0,651,0,813,0,905,1,722,0,881,0,602,0,895,0,"1,450",0,945,0,812,1,495,0,972,0,242,0,252,0,822,0,0,0,"1,427",3
2022-08-13,"19,576",10,945,1,921,2,601,0,"1,137",0,"1,024",0,713,0,860,0,424,0,"1,084",0,561,0,558,1,778,0,693,1,619,0,856,0,548,0,907,1,"1,328",0,858,0,717,1,375,0,985,0,257,0,196,0,658,0,1,0,972,3
2022-08-14,"8,233",5,481,1,479,0,214,1,501,1,407,1,251,0,232,1,154,0,483,0,184,0,284,0,332,0,309,0,299,0,256,0,238,0,339,0,528,0,361,0,331,0,191,0,473,0,110,0,105,0,230,0,1,0,460,0
2022-08-15,"13,048",6,711,1,658,0,342,0,789,1,626,0,423,1,409,0,258,1,932,1,486,0,345,0,504,0,472,0,487,0,608,0,362,0,630,0,815,0,586,0,469,0,179,0,656,0,111,0,142,0,435,0,0,0,613,1
2022-08-16,"32,505",7,"1,630",0,"1,431",0,828,0,"1,856",0,"1,726",0,"1,082",0,"1,451",0,810,0,"1,580",3,961,0,988,2,"1,364",0,"1,280",0,"1,085",1,"1,157",0,985,0,"1,208",0,"2,086",1,"1,440",0,"1,487",0,823,0,"1,345",0,395,0,364,0,"1,310",0,10,0,"1,823",0
2022-08-17,"28,356",6,"1,309",0,"1,365",0,769,0,"1,598",0,"1,483",0,999,0,"1,161",0,701,0,"1,422",0,774,0,832,1,"1,219",0,"1,009",0,888,0,"1,153",0,750,1,"1,219",2,"1,755",1,"1,161",0,"1,099",0,653,0,"1,349",0,385,0,375,0,"1,070",0,4,0,"1,854",1
2022-08-18,"21,012",14,993,0,947,1,657,1,"1,188",0,"1,221",3,783,0,849,0,533,0,988,0,613,0,596,0,828,0,787,0,589,0,754,1,619,0,891,0,"1,399",1,910,0,864,2,423,1,954,1,252,0,275,0,664,0,5,0,"1,430",3
2022-08-19,"19,955",14,922,2,859,0,607,1,"1,178",0,"1,057",0,737,1,756,0,412,0,"1,043",1,609,0,669,1,788,0,768,1,618,0,702,0,545,1,872,1,"1,209",0,865,1,837,0,367,0,958,0,271,0,254,0,738,0,16,0,"1,298",4
2022-08-20,"16,734",5,807,0,753,0,452,0,949,0,905,0,572,0,739,1,412,0,897,1,480,0,521,0,714,0,608,1,495,0,714,0,479,0,703,0,"1,187",0,724,0,658,1,316,0,907,0,170,0,174,0,595,0,7,1,796,0
2022-08-21,"7,389",6,388,0,338,0,222,0,542,1,358,0,239,0,191,0,159,0,424,1,214,0,223,1,280,0,314,0,219,0,367,0,157,0,233,1,452,0,368,0,320,1,139,0,450,0,97,0,73,0,225,0,6,0,391,1
2022-08-22,"25,661",11,"1,257",0,"1,110",0,675,2,"1,491",0,"1,181",2,855,0,"1,124",1,644,0,"1,346",0,833,1,867,0,"1,101",0,938,0,872,0,782,0,701,0,"1,045",1,"1,783",1,"1,128",0,"1,152",1,523,1,"1,090",0,343,0,348,0,"1,032",0,1,0,"1,439",1
2022-08-23,"20,561",4,994,0,919,0,594,0,"1,137",0,"1,052",0,734,0,845,0,481,0,941,1,617,0,643,0,786,1,749,0,667,0,781,0,612,0,859,0,"1,347",0,885,0,863,2,383,0,"1,034",0,269,0,266,0,729,0,2,0,"1,372",0
2022-08-24,"17,713",10,856,0,818,0,516,1,"1,115",1,920,1,650,0,711,0,420,0,872,1,537,0,524,0,673,0,659,1,569,0,608,0,414,0,657,0,"1,236",1,812,0,689,1,356,1,898,0,218,0,201,0,606,0,2,1,"1,176",1
2022-08-25,"15,748",14,805,1,691,2,453,0,926,0,830,2,558,1,618,1,396,0,745,0,467,0,509,0,610,0,588,1,483,0,645,1,411,0,649,0,950,1,713,1,688,1,278,0,735,1,216,0,175,0,542,0,7,0,"1,060",1
2022-08-26,"14,577",12,741,0,661,0,385,1,835,1,723,2,472,0,627,0,349,0,667,2,419,0,451,0,593,1,518,0,462,0,601,0,418,0,653,0,"1,009",0,602,0,587,1,314,0,631,0,181,0,161,0,557,1,4,0,956,3
2022-08-27,"13,039",11,640,1,608,0,414,0,823,2,680,0,485,0,549,0,290,0,685,0,383,0,387,0,574,0,429,0,359,1,537,1,336,0,571,1,808,0,672,1,493,1,253,1,674,1,142,0,141,0,443,0,19,0,644,1
2022-08-28,"5,752",10,326,1,329,0,153,0,403,0,284,1,212,0,173,0,116,0,332,2,114,0,181,0,220,0,222,0,171,0,280,0,140,0,204,1,336,0,289,1,210,2,110,0,311,0,58,0,58,1,148,1,4,0,368,0
2022-08-29,"20,406",6,"1,114",0,921,0,570,0,"1,152",1,969,1,648,0,882,1,511,0,986,0,658,0,633,0,888,1,770,1,670,0,725,0,522,0,816,0,"1,404",0,855,0,875,0,425,1,795,0,278,0,232,0,917,0,32,0,"1,158",0
2022-08-30,"15,900",10,782,1,743,1,423,1,912,1,775,0,510,0,721,0,428,0,818,1,472,0,458,1,659,1,566,0,492,0,650,0,445,0,603,1,"1,015",0,695,1,629,0,319,0,827,1,209,0,163,0,519,0,5,0,"1,062",0
2022-08-31,"13,313",23,660,1,602,2,344,2,723,1,693,1,461,0,621,1,344,1,642,0,430,1,401,1,523,2,486,1,397,2,500,1,321,0,565,0,929,1,549,0,544,2,240,1,632,0,203,0,147,0,455,0,0,1,901,1
2022-09-01,"15,558",12,795,1,734,0,403,1,917,1,775,2,489,0,744,0,373,0,843,1,487,0,454,0,635,0,523,0,447,2,599,0,400,0,628,1,"1,019",0,684,0,635,0,322,0,714,1,190,1,159,0,561,0,3,0,"1,025",1
2022-09-02,"13,880",14,681,2,627,0,376,1,820,4,692,2,500,0,663,0,344,1,715,0,407,0,444,0,625,1,536,0,397,0,528,0,344,0,531,0,884,1,603,0,555,1,244,0,662,0,154,0,158,0,459,0,3,0,928,1
2022-09-03,"11,926",13,548,1,577,0,372,0,634,2,609,1,412,0,531,0,313,0,633,0,346,1,412,0,497,0,407,1,352,0,479,1,300,0,535,0,791,0,581,1,452,1,209,0,555,0,165,1,129,0,458,0,0,1,629,2
2022-09-04,"5,316",6,307,0,253,0,119,0,342,0,261,0,189,0,165,1,115,0,302,0,148,0,179,0,191,0,186,0,166,0,242,1,116,1,187,0,363,1,256,0,200,0,92,0,370,0,76,1,45,0,144,0,17,1,285,0
2022-09-05,"18,762",4,858,0,822,1,551,0,"1,102",0,933,0,628,0,888,0,534,0,882,0,620,0,643,0,791,0,692,0,580,0,631,1,494,0,797,0,"1,361",0,828,1,780,0,345,0,720,0,254,0,198,0,755,0,22,0,"1,053",1
2022-09-06,"14,526",13,729,0,645,2,422,1,890,1,752,1,420,0,667,0,372,1,755,0,442,0,484,0,591,2,501,0,467,0,534,1,367,0,592,0,803,1,649,0,591,1,300,0,720,1,188,0,141,0,511,1,6,0,987,0
2022-09-07,"13,063",6,575,1,541,0,346,1,736,0,697,0,439,0,572,0,339,0,675,0,350,0,451,1,533,1,484,0,360,0,490,0,338,0,567,1,900,0,622,0,510,0,288,1,622,0,163,0,164,0,452,0,5,0,844,0
2022-09-08,"12,303",13,605,1,536,1,333,0,629,3,680,0,428,0,499,0,335,1,629,0,337,0,406,0,508,1,470,0,383,0,512,0,314,1,537,0,724,1,578,1,482,2,222,0,521,0,185,0,131,1,515,0,9,0,795,0
2022-09-09,"6,071",7,268,0,293,0,201,0,459,0,307,1,169,0,232,2,109,0,329,0,183,0,189,0,254,0,208,0,164,0,309,0,145,1,281,1,362,0,277,1,225,0,97,0,299,0,56,0,80,0,209,0,11,0,355,1
2022-09-10,"4,800",13,266,0,251,2,148,0,229,0,209,1,166,0,161,0,97,0,233,1,121,0,178,0,166,0,201,0,158,0,193,0,130,0,226,1,300,0,238,0,151,1,82,0,288,1,58,1,67,0,180,1,3,0,300,4
2022-09-11,"6,285",2,313,0,255,0,154,1,443,0,341,1,243,0,262,0,144,0,382,0,169,0,159,0,261,0,214,0,176,0,235,0,133,0,222,0,389,0,318,0,293,0,117,0,334,0,81,0,51,0,195,0,1,0,400,0
2022-09-12,"9,545",4,418,0,519,0,311,0,642,0,486,0,341,0,417,0,209,0,558,0,286,1,331,0,420,0,387,0,306,0,358,1,246,0,450,0,539,0,466,0,293,1,147,0,410,0,89,0,110,0,417,1,1,0,388,0
2022-09-13,"17,377",10,691,0,877,0,492,0,"1,064",1,873,2,582,0,880,0,481,0,895,0,540,0,631,1,728,2,633,0,502,0,560,0,450,0,640,0,980,1,823,1,843,0,343,0,721,0,229,0,171,1,827,0,4,0,917,1
2022-09-14,"11,812",7,521,0,496,0,324,0,712,1,641,1,437,0,530,0,231,0,609,0,362,0,425,1,468,0,402,1,319,1,417,0,272,0,605,0,690,1,575,1,479,0,228,0,549,0,163,0,111,0,413,0,11,0,822,0
2022-09-15,"9,216",6,397,1,449,0,263,0,513,1,482,0,347,0,391,0,211,1,485,0,255,0,310,0,341,1,332,0,271,1,327,0,258,0,423,0,605,0,376,0,370,0,172,0,454,0,146,0,102,1,345,0,1,0,590,0
2022-09-16,"7,653",7,296,0,340,0,226,0,411,0,474,0,276,1,369,0,141,1,414,1,224,0,246,0,294,0,226,0,246,0,245,1,204,0,362,0,485,0,344,0,326,0,151,1,380,0,107,0,85,0,281,0,0,0,500,2
2022-09-17,"5,963",6,271,0,292,1,198,0,378,0,374,1,220,0,226,0,137,0,329,1,204,0,177,1,240,0,205,0,203,0,241,0,142,0,286,0,341,0,302,0,235,0,104,0,245,1,66,0,69,0,201,0,1,0,276,1
2022-09-18,"3,197",6,170,0,174,1,95,2,225,1,123,0,110,0,96,0,63,0,249,0,94,0,120,0,100,0,110,0,89,0,134,0,69,0,111,0,170,2,172,0,122,0,53,0,231,0,39,0,37,0,78,0,0,0,163,0
2022-09-19,"9,728",4,442,0,462,0,276,0,565,1,471,0,339,0,422,1,223,0,567,0,328,0,347,0,366,0,328,0,331,0,284,0,254,0,415,0,634,0,417,0,464,0,173,0,400,0,138,0,117,0,371,0,0,0,594,2
2022-09-20,"7,351",13,298,2,364,1,201,1,421,0,373,0,270,1,312,1,163,0,356,2,199,0,240,0,278,0,283,0,226,0,262,0,214,0,327,0,432,0,300,1,340,0,152,0,372,0,83,1,100,2,270,0,4,0,511,1
