순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
718,동경의 황혼,,"7,039,600",0.0%,680,4,15,일본,일본,
719,하이큐!! 승자와 패자,2016-12-28,"6,717,997",0.0%,678,4,28,일본,일본,"(주)이수C&E,(주)팝엔터테인먼트"
720,매복,2023-01-12,"3,675,000",0.0%,673,21,38,미국,미국,(주)케이티알파
721,안나 카레니나,2018-06-29,"6,907,800",0.0%,672,13,107,한국,한국,(주)비프로
721,9월이 오면,,"1,463,000",0.0%,672,1,18,미국,미국,
723,행복에 젖은 아가씨,,"1,341,000",0.0%,671,1,16,미국,미국,
724,불타는 전장,,"1,458,000",0.0%,668,1,18,미국,미국,
725,나는 결백하다,,"1,349,000",0.0%,667,1,21,미국,미국,동양물산
726,아나스타샤,,"1,450,000",0.0%,665,1,33,미국,미국,
727,의식,,"5,325,500",0.0%,663,7,65,프랑스,"프랑스,독일",해피송
727,7인의 신부,1972-12-24,"1,336,000",0.0%,663,1,25,미국,미국,
729,80일간의 세계일주,,"1,342,000",0.0%,661,1,12,미국,미국,
730,가디언즈 오브 갤럭시,2014-07-31,"6,488,400",0.0%,658,1,26,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
730,그 여름 가장 조용한 바다,2004-08-13,"6,429,000",0.0%,658,1,32,일본,일본,"(주)영화사 진진,(주)스폰지이엔티"
732,영광의 탈출,,"1,313,000",0.0%,657,1,6,미국,미국,
732,파리의 아메리카인,,"1,344,000",0.0%,657,1,25,미국,미국,
734,극장판 안녕 자두야: 제주도의 비밀,2022-01-27,"4,453,000",0.0%,652,7,58,한국,한국,(주)씨제이이엔엠
735,마인드 유니버스,2023-09-20,"5,530,000",0.0%,648,12,106,한국,한국,영화사빅
736,만날때는 언제나 타인,,"1,298,000",0.0%,644,1,16,미국,미국,
737,감쪽같은 그녀,2019-12-04,"3,368,000",0.0%,642,2,6,한국,한국,플러스엠 엔터테인먼트
738,하타리,,"1,295,000",0.0%,640,1,12,미국,미국,
739,기예르모 델토로의 피노키오,2022-11-23,"6,478,000",0.0%,639,11,92,미국,미국,씨제이 씨지브이(CJ CGV)(주)
739,랩소디,,"1,278,000",0.0%,639,1,16,미국,미국,
741,스톤 부인의 로마의 봄,,"1,276,000",0.0%,638,1,16,미국,"미국,영국",
742,제3의 사나이,2008-08-09,"1,286,000",0.0%,633,1,21,미국,미국,
743,업,2009-07-29,"6,931,300",0.0%,631,5,30,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
744,달콤 쌉사름한 초콜릿,,"19,418,300",0.0%,629,17,92,영국,영국,
744,류이치 사카모토: 코다,2018-06-14,"6,691,260",0.0%,629,3,25,일본,일본,주식회사 씨네룩스
746,남태평양 목선작전,,"1,256,000",0.0%,628,1,20,미국,미국,
746,엑시트,2019-07-31,"4,396,000",0.0%,628,1,5,한국,한국,(주)씨제이이엔엠
748,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,"5,985,900",0.0%,626,1,22,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
749,케인호의 반란,,"1,273,000",0.0%,624,1,27,미국,미국,
749,라이즈,2024-01-17,"5,398,000",0.0%,624,2,8,프랑스,"프랑스,벨기에",(주)무비다이브
749,술과 장미의 나날,,"1,248,000",0.0%,624,1,16,미국,미국,
749,십자포화,,"1,253,000",0.0%,624,2,33,미국,미국,
753,고엽,,"1,246,000",0.0%,623,1,15,독일,독일,
754,초원의 빛,1972-03-18,"1,311,000",0.0%,621,1,25,미국,미국,
755,빌리 아일리시: 라이브 앳 디 오투 (확장판),2023-01-27,"15,497,500",0.0%,620,33,33,미국,미국,씨제이포디플렉스 주식회사
755,라스트필름,2022-12-29,"3,301,500",0.0%,620,15,177,한국,한국,영화배급협동조합 씨네소파
757,형제는 용감하였다,,"1,253,000",0.0%,619,1,28,미국,미국,
758,존 휴스턴 회고전-미스터 앨리슨,,"1,341,000",0.0%,618,1,18,미국,미국,
758,환타지아2000,2000-08-05,"6,180,000",0.0%,618,3,3,미국,미국,
758,극장판 겁쟁이 페달,2023-02-01,"4,632,297",0.0%,618,5,109,일본,일본,(주)미디어캐슬
761,존 윅 - 리로드,2017-02-22,"3,716,394",0.0%,615,18,103,미국,미국,"와이드 릴리즈(주),(주)제이앤씨미디어그룹"
761,캐롤,2016-02-04,"5,401,000",0.0%,615,2,25,미국,"미국,영국",CGV아트하우스
763,펨므,,"6,110,500",0.0%,612,3,5,영국,영국,
763,킹 오브 프리즘 (바이 프리티 리듬),2016-08-11,"5,305,827",0.0%,612,4,34,일본,일본,(주)박수엔터테인먼트
765,장희빈,,"1,282,000",0.0%,611,1,18,한국,한국,
766,영혼의 줄리에타,,"5,763,400",0.0%,609,9,109,,,
767,신입사원: 더 무비,2023-08-03,"4,999,000",0.0%,608,1,17,한국,한국,(주)나인플래너스
768,백주의 결투,,"1,214,000",0.0%,607,1,12,미국,미국,
769,스트레이트 스토리,2001-11-30,"5,087,056",0.0%,605,6,106,프랑스,프랑스,"주식회사 블루필름웍스,(주)버킷스튜디오"
770,졸업,1971-06-19,"4,650,900",0.0%,604,11,184,미국,미국,시네마 뉴원
771,왕과 나,,"1,204,000",0.0%,602,1,22,미국,미국,
772,개선문,,"1,202,000",0.0%,601,1,16,미국,미국,
772,투우사와 숙녀,,"1,202,000",0.0%,601,1,16,미국,미국,
774,우리 생애 최고의 해,,"1,218,000",0.0%,600,1,15,미국,미국,
775,그렇게 아버지가 된다,2013-12-19,"6,023,000",0.0%,598,9,57,일본,일본,(주)티캐스트콘텐츠허브
776,분홍신,,"1,192,000",0.0%,596,1,21,영국,영국,
776,영국?로열?발레:?다이아몬드?기념?공연,,"18,483,600",0.0%,596,19,89,영국,영국,
778,백만장자와 결혼하는 법,,"1,195,000",0.0%,595,1,16,미국,미국,
779,다윗과 밧세바,,"1,285,000",0.0%,594,1,26,미국,미국,
780,내 모든 것을 다주어도,1977-01-01,"1,189,000",0.0%,592,1,16,미국,미국,
780,너의 시선이 머무는 곳에,2023-09-06,"8,877,000",0.0%,592,14,125,한국,한국,씨제이 씨지브이(CJ CGV)(주)
782,상류사회,,"1,180,000",0.0%,590,1,16,미국,미국,
783,크리스마스 선물,,"1,041,000",0.0%,589,2,11,스웨덴,스웨덴,
784,디자이닝 우먼,,"1,174,000",0.0%,587,1,16,미국,미국,
785,성춘향,1961-01-28,"1,260,000",0.0%,586,1,27,한국,한국,
786,프라하 블타바 강변 콘서트,,"13,762,200",0.0%,585,15,62,독일,독일,
786,애니씽 고즈: 라이브 인 런던,2023-03-08,"10,376,500",0.0%,585,17,139,영국,영국,(주)위즈온센
786,빅 트레일,,"1,180,000",0.0%,585,1,12,미국,미국,
789,표류도,1960-12-17,"1,190,000",0.0%,584,1,26,한국,한국,
790,애수,,"1,237,000",0.0%,581,1,18,미국,미국,
790,보이 프롬 헤븐,,"1,485,000",0.0%,581,2,13,스웨덴,"스웨덴,프랑스,핀란드,덴마크",
792,왕자와 무희,,"1,256,000",0.0%,577,1,22,미국,"미국,영국",
793,킹 오브 킬러스,2023-10-12,"3,636,000",0.0%,576,30,45,미국,미국,주식회사 풍경소리
794,수프와 이데올로기,2022-10-20,"4,760,000",0.0%,574,2,34,한국,한국,(주)엣나인필름
794,레베카,,"1,677,000",0.0%,574,1,17,미국,미국,
796,힐마,,"1,024,000",0.0%,572,2,11,스웨덴,스웨덴,
797,아일라,2018-06-21,"2,427,000",0.0%,571,1,16,터키,터키,(주)영화사 빅
798,언제나 맑음,,"1,140,000",0.0%,570,1,16,미국,미국,
799,그날이 오면,,"1,218,000",0.0%,566,1,16,미국,미국,
800,하오의 결투,,"1,150,000",0.0%,565,1,15,미국,미국,
801,보이스,2021-09-15,"3,948,000",0.0%,564,2,2,한국,한국,(주)씨제이이엔엠
802,더 챔피언,2023-11-15,"6,063,489",0.0%,563,18,90,영국,영국,(주)스튜디오디에이치엘
802,여심,,"1,136,000",0.0%,563,1,16,미국,미국,
804,그래도 내가 하지 않았어,2008-12-11,"4,935,224",0.0%,560,17,144,일본,일본,"(주)드림팩트엔터테인먼트,서울엠피필름(주)"
804,독수리는 다시난다,,"1,120,000",0.0%,560,1,21,미국,미국,
804,해변의 폴린,,"5,310,000",0.0%,560,2,40,프랑스,프랑스,(주)영화사 안다미로
804,옐라,,"5,105,400",0.0%,560,8,63,독일,독일,M&M 인터내셔널
804,현기증,,"1,160,000",0.0%,560,1,12,미국,미국,(주)영화사 안다미로
809,신세계,2013-02-21,"5,770,900",0.0%,559,20,123,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
810,백조,,"1,117,000",0.0%,556,1,16,미국,미국,
810,권총왕,,"1,206,000",0.0%,556,1,21,미국,미국,
812,스펠바운드,,"1,118,000",0.0%,555,1,12,미국,미국,
813,서부삼형제,,"1,106,000",0.0%,553,1,12,미국,미국,
814,뮌헨 오데온스 광장 콘서트,,"12,982,000",0.0%,552,17,61,독일,독일,
815,내 모든 사랑을 불태워,,"1,003,000",0.0%,551,2,11,스웨덴,스웨덴,
815,별의 목소리 X 초속5센티미터,,"4,179,793",0.0%,551,5,103,일본,일본,(주)미디어캐슬
817,키리에의 노래: 디렉터스 컷,2023-11-24,"5,097,741",0.0%,550,9,72,일본,일본,이화배컴퍼니(주)
817,극장판 프리파라 모두 모여라! 프리즘☆투어즈,2016-10-13,"4,566,296",0.0%,550,7,22,한국,한국,"동우에이앤이(주),(주)박수엔터테인먼트"
817,해녀,,"1,204,000",0.0%,550,1,24,미국,미국,
817,종착역,,"1,108,000",0.0%,550,1,22,미국,"미국,이탈리아",
817,오션스 일레븐,,"1,110,000",0.0%,550,1,18,미국,미국,
822,로미오와 줄리엣,,"1,098,000",0.0%,549,1,12,영국,"영국,이탈리아",
822,학교 가는 길,2021-05-05,"5,234,000",0.0%,549,1,6,한국,한국,(주)영화사 진진
824,존 윅 3: 파라벨룸,2019-06-26,"3,320,822",0.0%,547,16,96,미국,미국,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
824,존 윅,2015-01-21,"3,354,552",0.0%,547,18,98,미국,미국,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(주)나이너스엔터테인먼트"
826,삼진그룹 영어토익반,2020-10-21,"4,531,000",0.0%,545,3,6,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
827,아라비안 나이트,,"1,088,000",0.0%,544,1,15,미국,미국,
828,르네에게,2023-12-27,"4,864,900",0.0%,543,13,54,한국,한국,"(주)드림팩트엔터테인먼트,(주)빅브라더스"
828,영호작전,,"1,096,000",0.0%,543,1,16,미국,미국,
830,오네긴,,"16,672,000",0.0%,542,16,88,독일,독일,
831,한여름밤의 재즈,2022-09-08,"4,980,500",0.0%,541,2,33,미국,미국,찬란
831,안경,2007-11-29,"5,375,300",0.0%,541,7,73,일본,일본,"(주)디스테이션,스폰지"
833,제시는 그때 스무살이었다,2023-12-14,"5,753,000",0.0%,539,2,6,한국,한국,시네마 뉴원
833,봉오동 전투,2019-08-07,"4,810,500",0.0%,539,3,23,한국,한국,(주)쇼박스
833,추격기,,"1,078,000",0.0%,539,1,18,미국,미국,
833,열망,,"5,030,200",0.0%,539,8,59,독일,독일,M&M 인터내셔널
837,커밍 홈 어게인,2023-09-20,"4,820,500",0.0%,536,12,121,미국,미국,시네마 뉴원
838,자렌에서의 탈출,,"1,073,000",0.0%,534,1,12,미국,미국,
838,말타의 매,,"1,068,000",0.0%,534,1,12,미국,미국,
840,슬픔은 그대 가슴에,1999-05-08,"1,146,000",0.0%,532,1,16,미국,미국,
841,마타하리,,"1,063,000",0.0%,530,1,15,미국,미국,
842,남태평양,1971-08-07,"1,058,000",0.0%,529,1,8,미국,미국,
843,백야,,"1,064,000",0.0%,528,1,12,이탈리아,이탈리아,
844,플립,2017-07-12,"5,791,500",0.0%,527,11,74,미국,미국,(주)팝엔터테인먼트
845,뮤지컬 더 데빌 2021,2023-05-11,"10,268,500",0.0%,526,10,40,한국,한국,씨제이 씨지브이(CJ CGV)(주)
846,카모메 식당,2007-08-02,"5,019,800",0.0%,524,9,82,일본,일본,"(주)엔케이컨텐츠,스폰지"
846,하녀,1960-11-03,"1,073,000",0.0%,524,1,27,한국,한국,
848,어느 날 그녀가 우주에서,2023-11-22,"4,544,000",0.0%,523,16,101,한국,한국,(주)이놀미디어
848,비텔로니,,"5,043,100",0.0%,523,9,108,이탈리아,"이탈리아,프랑스",
850,시라노,,"1,044,000",0.0%,517,1,16,미국,미국,
850,시로코,,"1,034,000",0.0%,517,1,15,미국,미국,
852,와일드 인 더 컨츄리,,"1,030,000",0.0%,515,1,22,,,
853,이수,,"1,026,000",0.0%,513,1,12,프랑스,"프랑스,미국",
854,모아나,2017-01-12,"5,013,500",0.0%,512,6,16,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
854,진홍의 평원,,"1,024,000",0.0%,512,1,12,영국,영국,
856,파리의 연인,,"1,148,000",0.0%,511,1,18,미국,미국,
857,해야 할 일,,"4,020,000",0.0%,510,1,6,한국,한국,명필름랩
857,"장화, 홍련",2003-06-13,"4,163,000",0.0%,510,1,29,한국,한국,영화사청어람(주)
857,아이 엠 즐라탄,,"1,414,000",0.0%,510,2,12,스웨덴,"스웨덴,덴마크,네덜란드",
860,21세기 피아노의 거장: 예프게니 키신,,"12,341,000",0.0%,508,14,51,독일,독일,(주)케빈앤컴퍼니
861,미끼,2023-12-14,"4,794,445",0.0%,507,25,146,한국,한국,"와이드 릴리즈(주),(주)제이앤씨미디어그룹"
861,연악: 나의 운명,2023-08-10,"3,616,800",0.0%,507,7,105,한국,한국,시네마 뉴원
863,비포 미드나잇,2013-05-22,"4,825,000",0.0%,505,1,30,미국,미국,"(주)까멜리아이엔티,(주)팝엔터테인먼트"
864,"2021 스웨그 에이지 : 외쳐, 조선!",2021-05-13,"10,079,500",0.0%,504,5,40,한국,한국,(주)위즈온센
864,뮤지컬 더 데빌 2018,2023-05-10,"9,894,500",0.0%,504,10,38,한국,한국,씨제이 씨지브이(CJ CGV)(주)
864,잠입,,"6,456,000",0.0%,504,1,3,덴마크,덴마크,
867,오명,,"1,646,000",0.0%,503,1,21,미국,미국,
868,배우의 꿈,2023-06-05,"2,958,000",0.0%,501,1,5,캐나다,캐나다,신세기 유통
869,줄리어스 시저,,"1,000,000",0.0%,500,1,12,미국,미국,
870,사랑방 손님과 어머니,,"1,150,000",0.0%,499,1,24,한국,한국,
871,어페어 투 리멤버,,"1,067,000",0.0%,497,1,18,미국,미국,
872,밴드 웨건,,"992,000",0.0%,496,1,15,미국,미국,
873,멋진 인생,,"1,009,000",0.0%,493,1,21,미국,미국,
874,라쇼몽,,"1,024,000",0.0%,492,1,15,,,
875,존 웨인의 진주만,,"1,108,000",0.0%,491,1,23,미국,미국,
876,돌아오지 않는 강,1971-04-27,"1,385,000",0.0%,490,1,26,미국,미국,
876,니얼굴,2022-06-23,"4,517,000",0.0%,490,1,7,한국,한국,(주)영화사 진진
878,이민자들,,"941,000",0.0%,489,2,11,스웨덴,"스웨덴,뉴질랜드,덴마크,노르웨이",
879,토니 타키타니,2005-09-22,"4,717,000",0.0%,488,3,19,일본,일본,스폰지
880,언더독,2019-01-16,"3,212,499",0.0%,487,7,24,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
881,4: 클린 아일랜드,,"2,430,000",0.0%,486,1,22,한국,한국,
882,비애,,"970,000",0.0%,485,1,27,미국,미국,
882,파수꾼,2011-03-03,"9,054,000",0.0%,485,2,24,한국,한국,필라멘트픽쳐스
884,밀회,,"1,249,000",0.0%,483,1,15,영국,영국,
885,뉴클리어 나우,2023-12-06,"4,938,039",0.0%,481,17,92,미국,미국,(주)이놀미디어
886,말임씨를 부탁해,2022-04-13,"2,976,000",0.0%,480,3,10,한국,한국,(주)씨네필운
886,로미오와 줄리엣,,"14,654,400",0.0%,480,14,55,독일,독일,
888,군산전기,2023-07-06,"3,954,850",0.0%,479,9,84,한국,한국,주식회사 블루필름웍스
888,라 트라비아타,,"13,264,300",0.0%,479,6,66,미국,미국,
890,미나리,2021-03-03,"2,342,000",0.0%,478,1,28,미국,미국,판씨네마(주)
891,극장판 극주부도,2023-06-16,"3,234,047",0.0%,476,5,106,일본,일본,(주)미디어캐슬
891,1917,2020-02-19,"3,800,000",0.0%,476,3,5,미국,미국,(주)스마일이엔티
891,세일즈걸,2023-11-15,"4,320,039",0.0%,476,10,75,몽고,몽고,대성필림
891,료마! 테니스의 왕자: 디사이드,2023-09-16,"3,727,800",0.0%,476,7,125,일본,일본,(주)미디어캐슬
891,이름 없는 춤,2023-08-09,"4,666,000",0.0%,476,14,129,일본,일본,"(주)디오시네마,GATE6"
896,하이큐!! 콘셉트의 싸움,2018-01-11,"4,488,896",0.0%,473,4,27,일본,일본,(주)팝엔터테인먼트
896,만인의 연인,2022-12-01,"1,793,000",0.0%,473,3,55,한국,한국,(주)시네마달
896,영 앳 하트,,"951,000",0.0%,473,1,16,미국,미국,
899,프란시스 하,2014-07-17,"4,558,000",0.0%,472,2,21,미국,미국,그린나래미디어(주)
899,보카치오 70,,"947,000",0.0%,472,1,6,이탈리아,"이탈리아,프랑스",
899,여름이야기,1998-06-13,"4,471,000",0.0%,472,2,28,프랑스,프랑스,(주)영화사 안다미로
902,몽상가들,2005-03-25,"4,425,500",0.0%,471,1,26,프랑스,프랑스,"찬란,오드"
902,사미 스티치,,"923,000",0.0%,471,2,14,스웨덴,스웨덴,
904,신비아파트 극장판 하늘도깨비 대 요르문간드,2019-12-19,"3,269,500",0.0%,470,8,43,한국,한국,(주)씨제이이엔엠
904,황혼,,"951,000",0.0%,470,1,12,미국,미국,
906,내 여자친구의 남자친구,,"4,485,500",0.0%,469,1,27,프랑스,프랑스,(주)영화사 안다미로
907,람보르기니: 전설이 된 남자,2023-08-23,"3,468,000",0.0%,468,5,56,이탈리아,이탈리아,(주)누리픽쳐스
907,킹 오브 뉴욕,2023-09-27,"3,730,567",0.0%,468,8,120,미국,"미국,이탈리아",일미디어
909,디아볼릭,,"1,272,000",0.0%,467,1,15,프랑스,프랑스,
909,백탑지광,,"3,016,000",0.0%,467,1,4,중국,중국,
911,보와니의 분기점,,"928,000",0.0%,464,1,18,미국,미국,
912,코만치 영역,,"920,000",0.0%,460,1,12,미국,미국,
913,선생님의 애완동물,,"914,000",0.0%,457,1,12,미국,미국,
913,데스티네이션 도쿄,,"919,000",0.0%,457,1,16,미국,미국,
915,그린 나이트,2021-08-05,"3,379,500",0.0%,456,1,3,미국,미국,(주)팝엔터테인먼트
916,정부,,"915,000",0.0%,455,1,12,미국,미국,
916,여사장,,"920,000",0.0%,455,1,12,한국,한국,
918,혜옥이,2022-12-08,"3,965,000",0.0%,454,4,77,한국,한국,(주)트리플픽쳐스
919,앙드레 류: 러브 이즈 올 어라운드,2023-09-12,"8,973,000",0.0%,452,15,69,네덜란드,네덜란드,(주)케빈앤컴퍼니
920,새벽의 기수,,"901,000",0.0%,451,1,21,미국,미국,
921,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,2017-12-28,"3,813,354",0.0%,450,7,22,일본,일본,(주)박수엔터테인먼트
922,시민 케인,,"967,000",0.0%,449,1,16,미국,미국,
923,큐어,2022-07-06,"4,033,000",0.0%,448,2,33,일본,일본,M&M 인터내셔널
924,밤은 돌아오지 않는다,,"894,000",0.0%,447,1,15,미국,미국,
925,명탐정 필립,,"892,000",0.0%,446,1,12,미국,미국,
925,해피 아워,2021-12-09,"8,246,000",0.0%,446,2,5,일본,일본,(주)트리플픽쳐스
927,산하는 요원하다,,"890,000",0.0%,445,1,18,스위스,"스위스,미국",
928,잔다르크,,"888,000",0.0%,444,1,12,미국,미국,
929,압꾸정,2022-11-30,"4,421,000",0.0%,442,2,2,한국,한국,(주)쇼박스
930,마음의 행로,,"976,000",0.0%,440,1,14,미국,미국,
930,희망의 요소,2022-12-29,"3,513,000",0.0%,440,6,92,한국,한국,필름다빈
930,잃어버린 순간,,"880,000",0.0%,440,1,12,미국,미국,
933,지옥,2010-12-14,"3,385,000",0.0%,439,5,56,프랑스,프랑스,해피송
934,무법지대,,"983,000",0.0%,434,1,26,미국,미국,
934,부활,2020-07-09,"3,158,000",0.0%,434,1,3,한국,한국,(주)중헌홀딩스
936,라탈랑트,,"4,064,500",0.0%,432,2,44,프랑스,프랑스,
937,초콜렛 고마워,,"3,503,000",0.0%,430,6,57,프랑스,"프랑스,스위스",해피송
937,누명 쓴 사나이,,"865,000",0.0%,430,1,12,미국,미국,
939,딸에 대하여,,"3,474,000",0.0%,429,1,5,한국,한국,
940,2퍼센트,2023-04-27,"2,792,000",0.0%,426,8,58,한국,한국,시네마 뉴원
940,엔칸토: 마법의 세계,2021-11-24,"4,926,500",0.0%,426,5,35,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
942,사랑에 관한 짧은 필름,1995-10-14,"4,028,000",0.0%,424,1,40,폴란드,폴란드,(주)영화사 안다미로
942,막걸리가 알려줄거야,,"3,391,000",0.0%,424,1,3,한국,한국,(주)홈초이스
